t_in,ts_in,t_out,ts_out,dt,th,cl,fn,fn_in,fn_out
1567756637.705,20190906_00:57:17,1567756637.709,20190906_00:57:17,0.004000186920166016,MainThread,Manifold,depressurize,"(valve    4
Name: 0, dtype: int64,)",
1567756637.706,20190906_00:57:17,1567756637.708,20190906_00:57:17,0.0019998550415039062,MainThread,Manifold,read_valve,"(valve    4
Name: 0, dtype: int64,)",False
1567756812.973,20190906_01:00:12,1567756814.264,20190906_01:00:14,1.2909998893737793,MainThread,,close_waste,(),
1567756812.973,20190906_01:00:12,1567756812.983,20190906_01:00:12,0.009999990463256836,MainThread,Manifold,close,"('valve', 4)",
1567756812.973,20190906_01:00:12,1567756812.973,20190906_01:00:12,0.0,MainThread,Manifold,pressurize,"(valve    4
Name: 0, dtype: int64,)",
1567756812.973,20190906_01:00:12,1567756812.973,20190906_01:00:12,0.0,MainThread,Manifold,read_valve,"(valve    4
Name: 0, dtype: int64,)",True
1567756813.242,20190906_01:00:13,1567756813.242,20190906_01:00:13,0.0,MainThread,Manifold,close,"('valve', 3)",
1567756813.242,20190906_01:00:13,1567756813.242,20190906_01:00:13,0.0,MainThread,Manifold,pressurize,"(valve    3
Name: 0, dtype: int64,)",
1567756813.242,20190906_01:00:13,1567756813.242,20190906_01:00:13,0.0,MainThread,Manifold,read_valve,"(valve    3
Name: 0, dtype: int64,)",True
1567756813.494,20190906_01:00:13,1567756813.494,20190906_01:00:13,0.0,MainThread,Manifold,close,"('valve', 2)",
1567756813.494,20190906_01:00:13,1567756813.494,20190906_01:00:13,0.0,MainThread,Manifold,pressurize,"(valve    2
Name: 0, dtype: int64,)",
1567756813.494,20190906_01:00:13,1567756813.494,20190906_01:00:13,0.0,MainThread,Manifold,read_valve,"(valve    2
Name: 0, dtype: int64,)",True
1567756813.754,20190906_01:00:13,1567756813.754,20190906_01:00:13,0.0,MainThread,Manifold,close,"('valve', 1)",
1567756813.754,20190906_01:00:13,1567756813.754,20190906_01:00:13,0.0,MainThread,Manifold,pressurize,"(valve    1
Name: 0, dtype: int64,)",
1567756813.754,20190906_01:00:13,1567756813.754,20190906_01:00:13,0.0,MainThread,Manifold,read_valve,"(valve    1
Name: 0, dtype: int64,)",True
1567756814.013,20190906_01:00:14,1567756814.013,20190906_01:00:14,0.0,MainThread,Manifold,close,"('valve', 0)",
1567756814.013,20190906_01:00:14,1567756814.013,20190906_01:00:14,0.0,MainThread,Manifold,pressurize,"(valve    0
Name: 0, dtype: int64,)",
1567756814.013,20190906_01:00:14,1567756814.013,20190906_01:00:14,0.0,MainThread,Manifold,read_valve,"(valve    0
Name: 0, dtype: int64,)",True
1567756814.264,20190906_01:00:14,1567756869.386,20190906_01:01:09,55.121999979019165,MainThread,,to_collector,"(55, 1.0)",
1567756814.264,20190906_01:00:14,1567756814.274,20190906_01:00:14,0.009999990463256836,MainThread,Manifold,open,"('outlet', 'collector')",
1567756814.264,20190906_01:00:14,1567756814.274,20190906_01:00:14,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    7
Name: 0, dtype: int64,)",
1567756814.264,20190906_01:00:14,1567756814.264,20190906_01:00:14,0.0,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",False
1567756814.274,20190906_01:00:14,1567756869.376,20190906_01:01:09,55.10199999809265,MainThread,,sheath,"(55,)",
1567756842.281,20190906_01:00:42,1567756842.281,20190906_01:00:42,0.0,MainThread,Manifold,close,"('name', 'sheath')",
1567756842.281,20190906_01:00:42,1567756842.281,20190906_01:00:42,0.0,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567756842.281,20190906_01:00:42,1567756842.281,20190906_01:00:42,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567756842.381,20190906_01:00:42,1567756842.381,20190906_01:00:42,0.0,MainThread,Manifold,open,"('name', 'sheath')",
1567756842.381,20190906_01:00:42,1567756842.381,20190906_01:00:42,0.0,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567756842.381,20190906_01:00:42,1567756842.381,20190906_01:00:42,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567756869.276,20190906_01:01:09,1567756869.276,20190906_01:01:09,0.0,MainThread,Manifold,close,"('name', 'sheath')",
1567756869.276,20190906_01:01:09,1567756869.276,20190906_01:01:09,0.0,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567756869.276,20190906_01:01:09,1567756869.276,20190906_01:01:09,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567756869.376,20190906_01:01:09,1567756869.376,20190906_01:01:09,0.0,MainThread,Manifold,open,"('name', 'sheath')",
1567756869.376,20190906_01:01:09,1567756869.376,20190906_01:01:09,0.0,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567756869.376,20190906_01:01:09,1567756869.376,20190906_01:01:09,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567756869.376,20190906_01:01:09,1567756869.386,20190906_01:01:09,0.009999990463256836,MainThread,Manifold,close,"('outlet', 'collector')",
1567756869.386,20190906_01:01:09,1567756869.386,20190906_01:01:09,0.0,MainThread,Manifold,pressurize,"(valve    7
Name: 0, dtype: int64,)",
1567756869.386,20190906_01:01:09,1567756869.386,20190906_01:01:09,0.0,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",True
1567756869.525,20190906_01:01:09,1567757104.929,20190906_01:05:04,235.40399980545044,MainThread,,collect,"(index                   12
n                       12
s                       23
r                        1
c                        0
well                   B01
well_waste             A01
series                +n-s
conc_fluorophore         0
conc_dna                 0
vol                  8e-06
amt_fluorophore          0
amt_dna                  0
needle_wash              1
sheath                   1
x                    2.493
y                   21.749
z                    -0.85
intensity              NaN
plate_reader           NaN
qpcr                   NaN
Name: 0, dtype: object,)",
1567756869.525,20190906_01:01:09,1567756870.98,20190906_01:01:10,1.4549999237060547,MainThread,FractionCollector,goto,"('plate', 'well', 'B01')",
1567756870.98,20190906_01:01:10,1567757103.916,20190906_01:05:03,232.9359998703003,MainThread,,to_collector,"(232.79999999999998, 1.0)",
1567756870.98,20190906_01:01:10,1567756870.99,20190906_01:01:10,0.009999990463256836,MainThread,Manifold,open,"('outlet', 'collector')",
1567756870.98,20190906_01:01:10,1567756870.99,20190906_01:01:10,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    7
Name: 0, dtype: int64,)",
1567756870.99,20190906_01:01:10,1567756870.99,20190906_01:01:10,0.0,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",False
1567756870.99,20190906_01:01:10,1567757103.907,20190906_01:05:03,232.9170000553131,MainThread,,sheath,"(232.79999999999998,)",
1567756898.991,20190906_01:01:38,1567756898.991,20190906_01:01:38,0.0,MainThread,Manifold,close,"('name', 'sheath')",
1567756898.991,20190906_01:01:38,1567756898.991,20190906_01:01:38,0.0,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567756898.991,20190906_01:01:38,1567756898.991,20190906_01:01:38,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567756899.091,20190906_01:01:39,1567756899.091,20190906_01:01:39,0.0,MainThread,Manifold,open,"('name', 'sheath')",
1567756899.091,20190906_01:01:39,1567756899.091,20190906_01:01:39,0.0,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567756899.091,20190906_01:01:39,1567756899.091,20190906_01:01:39,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567756927.092,20190906_01:02:07,1567756927.092,20190906_01:02:07,0.0,MainThread,Manifold,close,"('name', 'sheath')",
1567756927.092,20190906_01:02:07,1567756927.092,20190906_01:02:07,0.0,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567756927.092,20190906_01:02:07,1567756927.092,20190906_01:02:07,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567756927.192,20190906_01:02:07,1567756927.192,20190906_01:02:07,0.0,MainThread,Manifold,open,"('name', 'sheath')",
1567756927.192,20190906_01:02:07,1567756927.192,20190906_01:02:07,0.0,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567756927.192,20190906_01:02:07,1567756927.192,20190906_01:02:07,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567756955.193,20190906_01:02:35,1567756955.193,20190906_01:02:35,0.0,MainThread,Manifold,close,"('name', 'sheath')",
1567756955.193,20190906_01:02:35,1567756955.193,20190906_01:02:35,0.0,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567756955.193,20190906_01:02:35,1567756955.193,20190906_01:02:35,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567756955.303,20190906_01:02:35,1567756955.313,20190906_01:02:35,0.009999990463256836,MainThread,Manifold,open,"('name', 'sheath')",
1567756955.303,20190906_01:02:35,1567756955.313,20190906_01:02:35,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567756955.303,20190906_01:02:35,1567756955.313,20190906_01:02:35,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567756983.314,20190906_01:03:03,1567756983.323,20190906_01:03:03,0.009000062942504883,MainThread,Manifold,close,"('name', 'sheath')",
1567756983.318,20190906_01:03:03,1567756983.322,20190906_01:03:03,0.003999948501586914,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567756983.319,20190906_01:03:03,1567756983.321,20190906_01:03:03,0.002000093460083008,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567756983.416,20190906_01:03:03,1567756983.416,20190906_01:03:03,0.0,MainThread,Manifold,open,"('name', 'sheath')",
1567756983.416,20190906_01:03:03,1567756983.416,20190906_01:03:03,0.0,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567756983.416,20190906_01:03:03,1567756983.416,20190906_01:03:03,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567757011.421,20190906_01:03:31,1567757011.421,20190906_01:03:31,0.0,MainThread,Manifold,close,"('name', 'sheath')",
1567757011.421,20190906_01:03:31,1567757011.421,20190906_01:03:31,0.0,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567757011.421,20190906_01:03:31,1567757011.421,20190906_01:03:31,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567757011.512,20190906_01:03:31,1567757011.522,20190906_01:03:31,0.009999990463256836,MainThread,Manifold,open,"('name', 'sheath')",
1567757011.516,20190906_01:03:31,1567757011.522,20190906_01:03:31,0.006000041961669922,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567757011.517,20190906_01:03:31,1567757011.52,20190906_01:03:31,0.003000020980834961,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567757039.523,20190906_01:03:59,1567757039.523,20190906_01:03:59,0.0,MainThread,Manifold,close,"('name', 'sheath')",
1567757039.523,20190906_01:03:59,1567757039.523,20190906_01:03:59,0.0,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567757039.523,20190906_01:03:59,1567757039.523,20190906_01:03:59,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567757039.633,20190906_01:03:59,1567757039.633,20190906_01:03:59,0.0,MainThread,Manifold,open,"('name', 'sheath')",
1567757039.633,20190906_01:03:59,1567757039.633,20190906_01:03:59,0.0,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567757039.633,20190906_01:03:59,1567757039.633,20190906_01:03:59,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567757067.634,20190906_01:04:27,1567757067.643,20190906_01:04:27,0.008999824523925781,MainThread,Manifold,close,"('name', 'sheath')",
1567757067.638,20190906_01:04:27,1567757067.643,20190906_01:04:27,0.004999876022338867,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567757067.639,20190906_01:04:27,1567757067.641,20190906_01:04:27,0.002000093460083008,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567757067.734,20190906_01:04:27,1567757067.743,20190906_01:04:27,0.009000062942504883,MainThread,Manifold,open,"('name', 'sheath')",
1567757067.738,20190906_01:04:27,1567757067.742,20190906_01:04:27,0.004000186920166016,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567757067.739,20190906_01:04:27,1567757067.741,20190906_01:04:27,0.0019998550415039062,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567757095.744,20190906_01:04:55,1567757095.753,20190906_01:04:55,0.009000062942504883,MainThread,Manifold,close,"('name', 'sheath')",
1567757095.748,20190906_01:04:55,1567757095.752,20190906_01:04:55,0.004000186920166016,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567757095.749,20190906_01:04:55,1567757095.751,20190906_01:04:55,0.0019998550415039062,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567757095.844,20190906_01:04:55,1567757095.853,20190906_01:04:55,0.008999824523925781,MainThread,Manifold,open,"('name', 'sheath')",
1567757095.847,20190906_01:04:55,1567757095.852,20190906_01:04:55,0.005000114440917969,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567757095.848,20190906_01:04:55,1567757095.851,20190906_01:04:55,0.003000020980834961,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567757103.796,20190906_01:05:03,1567757103.796,20190906_01:05:03,0.0,MainThread,Manifold,close,"('name', 'sheath')",
1567757103.796,20190906_01:05:03,1567757103.796,20190906_01:05:03,0.0,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567757103.796,20190906_01:05:03,1567757103.796,20190906_01:05:03,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567757103.897,20190906_01:05:03,1567757103.906,20190906_01:05:03,0.008999824523925781,MainThread,Manifold,open,"('name', 'sheath')",
1567757103.901,20190906_01:05:03,1567757103.905,20190906_01:05:03,0.003999948501586914,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567757103.902,20190906_01:05:03,1567757103.904,20190906_01:05:03,0.002000093460083008,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567757103.907,20190906_01:05:03,1567757103.916,20190906_01:05:03,0.008999824523925781,MainThread,Manifold,close,"('outlet', 'collector')",
1567757103.911,20190906_01:05:03,1567757103.915,20190906_01:05:03,0.003999948501586914,MainThread,Manifold,pressurize,"(valve    7
Name: 0, dtype: int64,)",
1567757103.912,20190906_01:05:03,1567757103.914,20190906_01:05:03,0.002000093460083008,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",True
1567757103.917,20190906_01:05:03,1567757103.925,20190906_01:05:03,0.007999897003173828,MainThread,Mfcs,set,"('inlet', 'sampler', 0.1)",
1567757104.929,20190906_01:05:04,1567757104.929,20190906_01:05:04,0.0,MainThread,Manifold,close,"('inlet', 'sampler')",
1567757104.929,20190906_01:05:04,1567757104.929,20190906_01:05:04,0.0,MainThread,Manifold,pressurize,"(valve    6
Name: 0, dtype: int64,)",
1567757104.929,20190906_01:05:04,1567757104.929,20190906_01:05:04,0.0,MainThread,Manifold,read_valve,"(valve    6
Name: 0, dtype: int64,)",True
1567757105.074,20190906_01:05:05,1567757396.847,20190906_01:09:56,291.77300000190735,MainThread,,flush,(),
1567757105.074,20190906_01:05:05,1567757105.09,20190906_01:05:05,0.016000032424926758,MainThread,Manifold,open,"('inlet', 'wash')",
1567757105.084,20190906_01:05:05,1567757105.089,20190906_01:05:05,0.004999876022338867,MainThread,Manifold,depressurize,"(valve    5
Name: 0, dtype: int64,)",
1567757105.085,20190906_01:05:05,1567757105.088,20190906_01:05:05,0.003000020980834961,MainThread,Manifold,read_valve,"(valve    5
Name: 0, dtype: int64,)",False
1567757105.09,20190906_01:05:05,1567757105.101,20190906_01:05:05,0.01100015640258789,MainThread,Mfcs,set,"('inlet', 'wash', 15)",
1567757105.102,20190906_01:05:05,1567757147.786,20190906_01:05:47,42.68400001525879,MainThread,,simul,"({<function wrapper at 0x0000000019D6BC18>: (40,), <bound method FractionCollector.wrapper of <acqpack.fractioncollector.FractionCollector instance at 0x0000000019D45AC8>>: ('plate', 'well', 'A01'), <bound method Autosampler.wrapper of <acqpack.autosampler.Autosampler instance at 0x0000000019BB1A08>>: ('wash', 'contents', 'waste')},)",
1567757105.103,20190906_01:05:05,1567757147.776,20190906_01:05:47,42.67300009727478,ThreadPoolExecutor-5_0,,to_waste,"(40,)",
1567757105.107,20190906_01:05:05,1567757106.626,20190906_01:05:06,1.5189998149871826,ThreadPoolExecutor-5_1,FractionCollector,goto,"('plate', 'well', 'A01')",
1567757105.108,20190906_01:05:05,1567757115.041,20190906_01:05:15,9.932999849319458,ThreadPoolExecutor-5_2,Autosampler,goto,"('wash', 'contents', 'waste')",
1567757105.111,20190906_01:05:05,1567757106.44,20190906_01:05:06,1.3289999961853027,ThreadPoolExecutor-5_0,,open_waste,(),
1567757105.117,20190906_01:05:05,1567757105.141,20190906_01:05:05,0.023999929428100586,ThreadPoolExecutor-5_0,Manifold,open,"('valve', 0)",
1567757105.135,20190906_01:05:05,1567757105.141,20190906_01:05:05,0.006000041961669922,ThreadPoolExecutor-5_0,Manifold,depressurize,"(valve    0
Name: 0, dtype: int64,)",
1567757105.136,20190906_01:05:05,1567757105.139,20190906_01:05:05,0.003000020980834961,ThreadPoolExecutor-5_0,Manifold,read_valve,"(valve    0
Name: 0, dtype: int64,)",False
1567757105.392,20190906_01:05:05,1567757105.402,20190906_01:05:05,0.009999990463256836,ThreadPoolExecutor-5_0,Manifold,open,"('valve', 1)",
1567757105.397,20190906_01:05:05,1567757105.402,20190906_01:05:05,0.004999876022338867,ThreadPoolExecutor-5_0,Manifold,depressurize,"(valve    1
Name: 0, dtype: int64,)",
